OBJECTID,SSL,BLDG_NUM,SECT_NUM,STRUCT_CL,STRUCT_CL_D,GRADE,GRADE_D,EXTWALL,EXTWALL_D,WALL_HGT,NUM_UNITS,SALEDATE,PRICE,QUALIFIED,AYB,YR_RMDL,EYB,SALE_NUM,LIVING_GBA,USECODE,LANDAREA,GIS_LAST_MOD_DTTM
8027,5862    0139,1,1,C,Brick/Concr,25,Fair +,BR,Brick,9,8,2001-09-13T00:00:00.000Z,,U,1942,,1970,1,8879,21,12194,2018-09-17T09:53:41.000Z
8028,5862    0140,1,1,C,Brick/Concr,25,Fair +,0,Typical,9,6,2001-09-13T00:00:00.000Z,,U,1942,,1950,1,6048,21,15911,2018-09-17T09:53:41.000Z
8029,5862    0141,1,1,C,Brick/Concr,30,Average,SU,Stucco,9,6,2001-09-13T00:00:00.000Z,,U,1942,,1970,1,6048,21,13397,2018-09-17T09:53:41.000Z
8030,5862    0142,1,1,C,Brick/Concr,20,Fair,BR,Brick,9,8,2001-09-13T00:00:00.000Z,,U,1942,,1970,1,8654,21,12257,2018-09-17T09:53:41.000Z
8031,5862    0143,1,1,C,Brick/Concr,30,Average,BR,Brick,9,4,1900-01-01T00:00:00.000Z,0,U,1942,,1970,1,3528,21,8125,2018-09-17T09:53:41.000Z
8032,5862    0960,1,1,0,Default,35,Average +,0,Typical,8,0,2011-11-28T00:00:00.000Z,0,U,1950,2012,1979,1,58747,84,90190,2018-09-17T09:53:41.000Z
8033,5864    0807,1,1,C,Brick/Concr,30,Average,BR,Brick,12,1,2009-10-16T00:00:00.000Z,0,U,1948,,1978,1,11400,74,11270,2018-09-17T09:53:41.000Z
8034,5864    0808,1,1,C,Brick/Concr,40,Good,0,Typical,10,,1900-01-01T00:00:00.000Z,,U,1969,,1974,1,624,84,9764,2018-09-17T09:53:41.000Z
8035,5865    0243,1,1,C,Brick/Concr,30,Average,BR,Brick,9,28,2001-09-13T00:00:00.000Z,,U,1941,1991,1990,1,12978,21,13091,2018-09-17T09:53:41.000Z
8036,5865    0249,1,1,C,Brick/Concr,30,Average,BV,Brick Veneer,9,8,1997-09-13T00:00:00.000Z,,U,1941,1991,1990,1,8024,21,10560,2018-09-17T09:53:41.000Z
8037,5865    0254,1,1,C,Brick/Concr,30,Average,BR,Brick,9,8,2001-09-13T00:00:00.000Z,,U,1941,1991,1990,1,8654,29,15333,2018-09-17T09:53:41.000Z
8038,5865    0259,1,1,C,Brick/Concr,30,Average,BV,Brick Veneer,9,4,2001-09-13T00:00:00.000Z,,U,1941,1991,1947,1,3528,29,6398,2018-09-17T09:53:41.000Z
8039,5865    0260,1,1,C,Brick/Concr,30,Average,BV,Brick Veneer,9,8,2001-09-13T00:00:00.000Z,,U,1941,1991,1914,1,8024,21,21426,2018-09-17T09:53:41.000Z
8040,5865    0261,1,1,C,Brick/Concr,30,Average,BV,Brick Veneer,9,6,2001-09-13T00:00:00.000Z,,U,1941,1991,1946,1,6048,21,20676,2018-09-17T09:53:41.000Z
8041,5865    0262,1,1,C,Brick/Concr,30,Average,BV,Brick Veneer,9,8,2001-09-13T00:00:00.000Z,,U,1941,1991,1990,1,8024,21,29679,2018-09-17T09:53:41.000Z
8042,5865    0263,1,1,C,Brick/Concr,30,Average,BV,Brick Veneer,9,8,2001-09-13T00:00:00.000Z,,U,1941,1991,1946,1,8654,21,12178,2018-09-17T09:53:41.000Z
8043,5865    0264,1,1,C,Brick/Concr,30,Average,BV,Brick Veneer,9,6,2001-09-13T00:00:00.000Z,,U,1941,1991,1946,1,5768,21,18503,2018-09-17T09:53:41.000Z
8044,5865    0265,1,1,C,Brick/Concr,30,Average,BV,Brick Veneer,9,6,2001-09-13T00:00:00.000Z,,U,1941,1991,1946,1,6048,21,17584,2018-09-17T09:53:41.000Z
8045,5865    0266,1,1,C,Brick/Concr,30,Average,BV,Brick Veneer,9,8,2001-09-13T00:00:00.000Z,,U,1941,1991,1946,1,8654,21,12178,2018-09-17T09:53:41.000Z
8046,5865    0267,1,1,C,Brick/Concr,30,Average,BV,Brick Veneer,9,6,2001-09-13T00:00:00.000Z,,U,1941,1991,1914,1,6048,21,17583,2018-09-17T09:53:41.000Z
8047,5865    0268,1,1,C,Brick/Concr,20,Fair,BR,Brick,8,6,2001-09-13T00:00:00.000Z,,U,1941,1991,1914,1,6048,21,17584,2018-09-17T09:53:41.000Z
8048,5865    0269,1,1,C,Brick/Concr,30,Average,BV,Brick Veneer,9,8,2001-09-13T00:00:00.000Z,,U,1941,1991,1951,1,8654,21,12178,2018-09-17T09:53:41.000Z
8049,5865    0270,1,1,C,Brick/Concr,30,Average,BV,Brick Veneer,9,4,2001-09-13T00:00:00.000Z,,U,1941,1991,1914,1,4088,29,13652,2018-09-17T09:53:41.000Z
8050,5865    0271,1,1,C,Brick/Concr,30,Average,BR,Brick,9,6,2001-09-13T00:00:00.000Z,,U,1941,1991,1946,1,6048,21,12293,2018-09-17T09:53:41.000Z
8051,5865    0272,1,1,C,Brick/Concr,30,Average,BV,Brick Veneer,9,6,2001-09-13T00:00:00.000Z,,U,1941,1991,1946,1,6048,21,12973,2018-09-17T09:53:41.000Z
8052,5865    0273,1,1,C,Brick/Concr,30,Average,BV,Brick Veneer,9,4,2001-09-13T00:00:00.000Z,,U,1941,1991,1946,1,4088,21,7599,2018-09-17T09:53:41.000Z
8053,5865    0274,1,1,C,Brick/Concr,30,Average,BV,Brick Veneer,9,6,2001-09-13T00:00:00.000Z,,U,1941,1991,1941,1,6048,21,17319,2018-09-17T09:53:41.000Z
8054,5865    0275,1,1,C,Brick/Concr,30,Average,BV,Brick Veneer,9,6,2001-09-13T00:00:00.000Z,,U,1941,1991,1946,1,6048,21,18783,2018-09-17T09:53:41.000Z
8055,5865    0276,1,1,C,Brick/Concr,30,Average,BV,Brick Veneer,9,8,2001-09-13T00:00:00.000Z,,U,1941,1991,1914,1,8654,21,12518,2018-09-17T09:53:41.000Z
8056,5865    0277,1,1,C,Brick/Concr,30,Average,BV,Brick Veneer,9,6,2001-09-13T00:00:00.000Z,,U,1941,1991,1946,1,6048,29,19124,2018-09-17T09:53:41.000Z
8057,5865    0278,1,1,C,Brick/Concr,30,Average,BR,Brick,9,8,2001-09-13T00:00:00.000Z,,U,1941,1991,1946,1,8024,21,22261,2018-09-17T09:53:41.000Z
8058,5865    0279,1,1,C,Brick/Concr,30,Average,BV,Brick Veneer,9,8,2001-09-13T00:00:00.000Z,,U,1941,1991,1946,1,8024,21,17528,2018-09-17T09:53:41.000Z
8059,5865    0280,1,1,C,Brick/Concr,30,Average,BV,Brick Veneer,9,4,2001-09-13T00:00:00.000Z,,U,1941,1991,1946,1,4480,29,10020,2018-09-17T09:53:41.000Z
8060,5865    0286,1,1,C,Brick/Concr,30,Average,BR,Brick,,1,2012-05-04T00:00:00.000Z,0,U,1975,,1979,1,58900,74,88333,2018-09-17T09:53:41.000Z
8061,5865    0963,1,1,C,Brick/Concr,30,Average,BV,Brick Veneer,9,4,1900-01-01T00:00:00.000Z,0,U,1941,1991,1914,1,4480,29,19784,2018-09-17T09:53:41.000Z
8062,5865    0964,1,1,C,Brick/Concr,30,Average,BV,Brick Veneer,9,4,1900-01-01T00:00:00.000Z,0,U,1941,1991,1946,1,4480,29,12428,2018-09-17T09:53:41.000Z
8063,5865    0965,1,1,C,Brick/Concr,30,Average,BV,Brick Veneer,9,8,1900-01-01T00:00:00.000Z,0,U,1941,1991,1946,1,8024,21,16393,2018-09-17T09:53:41.000Z
8064,5560    2008,1,1,C,Brick/Concr,30,Average,BR,Brick,8,0,2015-12-08T00:00:00.000Z,990000,U,1950,,1950,3,393,56,158,2018-09-17T09:53:41.000Z
8065,5560    2009,1,1,C,Brick/Concr,30,Average,BR,Brick,8,0,2015-12-08T00:00:00.000Z,990000,U,1950,,1950,3,286,56,115,2018-09-17T09:53:41.000Z
8066,5560    2010,1,1,C,Brick/Concr,30,Average,BR,Brick,8,0,2015-12-08T00:00:00.000Z,990000,U,1950,,1950,3,519,56,209,2018-09-17T09:53:41.000Z
8067,5560    2011,1,1,C,Brick/Concr,30,Average,BR,Brick,8,0,2015-12-08T00:00:00.000Z,990000,U,1950,,1950,3,398,56,160,2018-09-17T09:53:41.000Z
8068,5560    2012,1,1,C,Brick/Concr,30,Average,BR,Brick,8,0,2015-12-08T00:00:00.000Z,990000,U,1950,,1950,3,435,56,175,2018-09-17T09:53:41.000Z
8069,5560    2013,1,1,C,Brick/Concr,30,Average,BR,Brick,8,0,2015-12-08T00:00:00.000Z,990000,U,1950,,1950,3,303,56,122,2018-09-17T09:53:41.000Z
8070,5560    2014,1,1,C,Brick/Concr,30,Average,BR,Brick,8,0,2015-12-08T00:00:00.000Z,990000,U,1950,,1950,3,505,56,204,2018-09-17T09:53:41.000Z
8071,5561    0022,1,1,C,Brick/Concr,30,Average,BV,Brick Veneer,8,1,2008-09-22T00:00:00.000Z,295000,Q,1941,2009,1974,1,2400,51,3750,2018-09-17T09:53:41.000Z
8072,5561    0069,1,1,C,Brick/Concr,30,Average,BR,Brick,8,1,1900-01-01T00:00:00.000Z,,U,1926,2011,1966,1,2016,49,1530,2018-09-17T09:53:41.000Z
8073,5561    0085,1,1,C,Brick/Concr,30,Average,BR,Brick,8,1,2008-01-18T00:00:00.000Z,450000,Q,1928,2004,1962,1,2300,59,3600,2018-09-17T09:53:41.000Z
8074,5561    0090,1,1,C,Brick/Concr,30,Average,BR,Brick,16,,1900-01-01T00:00:00.000Z,,U,1951,1981,1980,1,10050,81,11250,2018-09-17T09:53:41.000Z
8075,5561    0822,1,1,C,Brick/Concr,30,Average,BR,Brick,12,,1900-01-01T00:00:00.000Z,,U,1973,,1968,1,114268,83,121617,2018-09-17T09:53:41.000Z
8076,5564    0055,1,1,C,Brick/Concr,30,Average,BR,Brick,9,6,1900-01-01T00:00:00.000Z,,U,1953,,1960,1,5154,21,6000,2018-09-17T09:53:41.000Z
8077,5564    0056,1,1,C,Brick/Concr,30,Average,BR,Brick,9,12,1900-01-01T00:00:00.000Z,,U,1953,,1967,1,8505,21,7500,2018-09-17T09:53:41.000Z
8078,5565    0001,1,1,C,Brick/Concr,30,Average,BR,Brick,9,6,2014-08-12T00:00:00.000Z,310764,Q,1953,2015,1965,2,4200,21,2812,2018-09-17T09:53:41.000Z
8079,5565    0068,1,1,C,Brick/Concr,30,Average,0,Typical,8,6,2013-07-05T00:00:00.000Z,320000,Q,1937,,1960,1,5171,21,6705,2018-09-17T09:53:41.000Z
8080,5565    0813,1,1,C,Brick/Concr,30,Average,BR,Brick,9,22,2003-07-28T00:00:00.000Z,321000,Q,1956,,1970,1,11104,21,9000,2018-09-17T09:53:41.000Z
8081,PAR 02340041,85,1,0,Default,0,Default,BR,Brick,21,,1900-01-01T00:00:00.000Z,0,U,1902,,1919,1,58917,89,7566498,2018-09-17T09:53:41.000Z
8082,PAR 02340041,86,1,0,Default,0,Default,0,Typical,15,,1900-01-01T00:00:00.000Z,0,U,1924,,1924,1,3242,89,7566498,2018-09-17T09:53:41.000Z
8083,PAR 02340041,87,1,0,Default,0,Default,BR,Brick,10,,1900-01-01T00:00:00.000Z,0,U,1922,,1922,1,210,89,7566498,2018-09-17T09:53:41.000Z
8084,PAR 02340041,88,1,0,Default,0,Default,BR,Brick,14,,1900-01-01T00:00:00.000Z,0,U,1926,,1926,1,392,89,7566498,2018-09-17T09:53:41.000Z
8085,5872    0149,1,1,C,Brick/Concr,30,Average,BV,Brick Veneer,20,,1900-01-01T00:00:00.000Z,,U,1934,1979,1962,1,1800,81,24452,2018-09-17T09:53:41.000Z
8086,5872    0917,1,1,C,Brick/Concr,30,Average,BV,Brick Veneer,20,,2003-10-02T00:00:00.000Z,160000,U,1961,,1962,1,2958,81,9642,2018-09-17T09:53:41.000Z
8087,5872    0950,1,1,C,Brick/Concr,40,Good,BV,Brick Veneer,12,,1900-01-01T00:00:00.000Z,,U,1953,,1980,1,83587,83,385597,2018-09-17T09:53:41.000Z
8088,5872    0950,2,1,0,Default,0,Default,BR,Brick,12,,1900-01-01T00:00:00.000Z,,U,1953,,1953,1,72284,83,385597,2018-09-17T09:53:41.000Z
8089,5872    0982,1,1,C,Brick/Concr,30,Average,BR,Brick,8,0,1900-01-01T00:00:00.000Z,,U,1948,,1960,1,3680,81,7502,2018-09-17T09:53:41.000Z
8090,5872    0982,2,1,0,Default,0,Default,0,Typical,12,,1900-01-01T00:00:00.000Z,,U,1948,,1948,1,1879,81,7502,2018-09-17T09:53:41.000Z
8091,5872    0989,1,1,0,Default,30,Average,WS,Wood Siding,8,60,2010-12-13T00:00:00.000Z,0,U,1900,,1982,1,8292,21,112425,2018-09-17T09:53:41.000Z
8092,5872    0989,2,1,0,Default,0,Default,BR,Brick,12,,2010-12-13T00:00:00.000Z,0,U,1900,,1919,1,10536,21,112425,2018-09-17T09:53:41.000Z
8093,5872    0989,3,1,0,Default,0,Default,BR,Brick,12,,2010-12-13T00:00:00.000Z,0,U,1900,,1919,1,14788,21,112425,2018-09-17T09:53:41.000Z
8094,5872    0989,4,1,0,Default,0,Default,BR,Brick,12,,2010-12-13T00:00:00.000Z,0,U,1900,,1919,1,10536,21,112425,2018-09-17T09:53:41.000Z
8095,5872    0989,5,1,0,Default,0,Default,BR,Brick,12,,2010-12-13T00:00:00.000Z,0,U,1900,,1919,1,14752,21,112425,2018-09-17T09:53:41.000Z
8096,5872    0989,6,1,0,Default,0,Default,BR,Brick,12,,2010-12-13T00:00:00.000Z,0,U,1900,,1919,1,5280,21,112425,2018-09-17T09:53:41.000Z
8097,5872    0989,7,1,C,Brick/Concr,30,Average,BR,Brick,12,61,2010-12-13T00:00:00.000Z,0,U,1900,,1929,1,11776,21,112425,2018-09-17T09:53:41.000Z
8098,5872    0990,1,1,4,2 Story,30,Average,0,Typical,9,5,2014-01-02T00:00:00.000Z,0,U,2014,,2014,1,6100,21,8011,2018-09-17T09:53:41.000Z
8099,5872    0991,1,1,4,2 Story,30,Average,0,Typical,9,6,2014-01-02T00:00:00.000Z,0,U,2014,,2014,1,7340,21,9344,2018-09-17T09:53:41.000Z
8100,5872    0992,1,1,9,3.5 Story Fin,40,Good,BV,Brick Veneer,9,,2014-01-02T00:00:00.000Z,0,U,2014,,2014,1,12800,21,7590,2018-09-17T09:53:41.000Z
8101,5872    0993,1,1,9,3.5 Story Fin,40,Good,BV,Brick Veneer,9,,2014-01-02T00:00:00.000Z,0,U,2014,,2014,1,12800,21,7627,2018-09-17T09:53:41.000Z
8102,5872    0994,1,1,0,Default,40,Good,BR,Brick,9,10,2014-01-02T00:00:00.000Z,0,U,2014,,2014,1,12800,21,7627,2018-09-17T09:53:41.000Z
8103,5872    0995,1,1,9,3.5 Story Fin,40,Good,BV,Brick Veneer,9,10,2014-01-02T00:00:00.000Z,0,U,2014,,2014,1,12800,21,7627,2018-09-17T09:53:41.000Z
8104,5872    0996,1,1,0,Default,40,Good,BV,Brick Veneer,9,10,2014-01-02T00:00:00.000Z,0,U,2014,,2014,1,12800,21,7627,2018-09-17T09:53:41.000Z
8105,5872    0997,1,1,9,3.5 Story Fin,40,Good,BV,Brick Veneer,9,10,2014-01-02T00:00:00.000Z,0,U,2014,,2014,1,12800,21,7627,2018-09-17T09:53:41.000Z
8106,5872    0998,1,1,9,3.5 Story Fin,40,Good,BV,Brick Veneer,9,,2014-01-02T00:00:00.000Z,0,U,2014,,2014,1,12800,21,7627,2018-09-17T09:53:41.000Z
8107,5872    0999,1,1,9,3.5 Story Fin,40,Good,BV,Brick Veneer,9,10,2014-01-02T00:00:00.000Z,0,U,2014,,2014,1,12800,21,7627,2018-09-17T09:53:41.000Z
8108,5872    1000,1,1,9,3.5 Story Fin,40,Good,BV,Brick Veneer,9,10,2014-01-02T00:00:00.000Z,0,U,2014,,2014,1,12800,21,6778,2018-09-17T09:53:41.000Z
8109,5872    1001,1,1,9,3.5 Story Fin,40,Good,BV,Brick Veneer,9,10,2014-01-02T00:00:00.000Z,0,U,2014,,2014,1,12800,21,6670,2018-09-17T09:53:41.000Z
8110,5872    1002,1,1,4,2 Story,35,Average +,0,Typical,9,10,2014-01-02T00:00:00.000Z,0,U,2015,,2015,1,12160,21,11873,2018-09-17T09:53:41.000Z
8111,5872    1003,1,1,4,2 Story,30,Average,0,Typical,9,7,2014-01-02T00:00:00.000Z,0,U,2015,,2015,1,8816,21,8874,2018-09-17T09:53:41.000Z
8112,5872    1004,1,1,4,2 Story,30,Average,0,Typical,9,7,2014-01-02T00:00:00.000Z,0,U,2015,,2015,1,8816,21,8751,2018-09-17T09:53:41.000Z
8113,5873    0050,1,1,C,Brick/Concr,30,Average,BR,Brick,9,60,2015-12-18T00:00:00.000Z,4150000,Q,1964,2017,1974,2,58770,21,63972,2018-09-17T09:53:41.000Z
8114,5873    0909,1,1,D,Wood/Frame,40,Good,BV,Brick Veneer,8,1,2018-04-18T00:00:00.000Z,400000,U,1990,,1995,4,3250,88,15373,2018-09-17T09:53:41.000Z
8115,5873    0921,1,1,C,Brick/Concr,30,Average,BR,Brick,8,200,1900-01-01T00:00:00.000Z,,U,1968,2005,1987,1,13536,22,211398,2018-09-17T09:53:41.000Z
8116,5873    0921,2,1,C,Brick/Concr,30,Average,BR,Brick,8,,1900-01-01T00:00:00.000Z,,U,1968,,1973,1,30080,22,211398,2018-09-17T09:53:41.000Z
8117,5873    0921,3,1,C,Brick/Concr,30,Average,BR,Brick,8,,1900-01-01T00:00:00.000Z,,U,1968,,1973,1,15040,22,211398,2018-09-17T09:53:41.000Z
8118,5873    0921,4,1,C,Brick/Concr,30,Average,BR,Brick,8,,1900-01-01T00:00:00.000Z,,U,1968,,1973,1,13536,22,211398,2018-09-17T09:53:41.000Z
8119,5873    0921,5,1,C,Brick/Concr,30,Average,BR,Brick,8,,1900-01-01T00:00:00.000Z,,U,1968,,1973,1,15040,22,211398,2018-09-17T09:53:41.000Z
8120,5873    0921,6,1,C,Brick/Concr,30,Average,BR,Brick,8,,1900-01-01T00:00:00.000Z,,U,1968,,1973,1,15040,22,211398,2018-09-17T09:53:41.000Z
8121,5874    0043,1,1,C,Brick/Concr,40,Good,BR,Brick,9,20,2001-09-13T00:00:00.000Z,,U,1985,2012,2004,1,27956,21,59215,2018-09-17T09:53:41.000Z
8122,5874    0051,1,1,C,Brick/Concr,30,Average,BR,Brick,8,198,1900-01-01T00:00:00.000Z,,U,1965,2005,1985,1,74212,21,158429,2018-09-17T09:53:41.000Z
8123,5874    0051,2,1,C,Brick/Concr,30,Average,BR,Brick,8,,1900-01-01T00:00:00.000Z,,U,1965,,1970,1,59516,21,158429,2018-09-17T09:53:41.000Z
8124,5874    0051,3,1,C,Brick/Concr,30,Average,BR,Brick,8,,1900-01-01T00:00:00.000Z,,U,1966,2005,1986,1,22970,21,158429,2018-09-17T09:53:41.000Z
8125,5874    0053,1,1,C,Brick/Concr,40,Good,BR,Brick,20,,1900-01-01T00:00:00.000Z,,U,1967,,1972,1,2688,81,4090,2018-09-17T09:53:41.000Z
8126,5874    0054,1,1,0,Default,30,Average,WS,Wood Siding,8,67,1900-01-01T00:00:00.000Z,,U,1966,,1966,1,15744,26,70028,2018-09-17T09:53:41.000Z
8127,5874    0054,2,1,0,Default,0,Default,BR,Brick,12,,1900-01-01T00:00:00.000Z,,U,1966,,1966,1,23496,26,70028,2018-09-17T09:53:41.000Z
8128,5874    0054,3,1,0,Default,0,Default,BR,Brick,12,,1900-01-01T00:00:00.000Z,,U,1966,,1966,1,31328,26,70028,2018-09-17T09:53:41.000Z
8129,5875    0038,1,1,C,Brick/Concr,30,Average,BR,Brick,8,75,2014-10-02T00:00:00.000Z,5000000,U,1970,2001,1982,4,78288,21,132050,2018-09-17T09:53:41.000Z
8130,5875    0038,2,1,C,Brick/Concr,30,Average,BR,Brick,8,,2014-10-02T00:00:00.000Z,5000000,U,1970,2001,1982,4,30616,21,132050,2018-09-17T09:53:41.000Z
8131,5875    0039,1,1,C,Brick/Concr,30,Average,BR,Brick,8,21,2014-10-02T00:00:00.000Z,5000000,U,1971,2001,1983,3,22196,21,22612,2018-09-17T09:53:41.000Z
8132,5875    0040,1,1,C,Brick/Concr,30,Average,BR,Brick,8,42,2014-10-02T00:00:00.000Z,5000000,U,1971,2001,1983,3,57512,22,60473,2018-09-17T09:53:41.000Z
8133,5875    0040,2,1,0,Default,0,Default,BR,Brick,12,,2014-10-02T00:00:00.000Z,5000000,U,1971,,1971,3,28756,22,60473,2018-09-17T09:53:41.000Z
8134,5875    0042,1,1,C,Brick/Concr,30,Average,BR,Brick,8,86,2014-10-02T00:00:00.000Z,5000000,U,1971,2001,1983,3,74151,21,91779,2018-09-17T09:53:41.000Z
8135,5875    0042,2,1,0,Default,0,Default,BR,Brick,12,,2014-10-02T00:00:00.000Z,5000000,U,1971,,1971,3,24717,21,91779,2018-09-17T09:53:41.000Z
8136,5612    0824,1,1,C,Brick/Concr,30,Average,BR,Brick,16,20,2015-07-23T00:00:00.000Z,0,U,1960,,1960,3,17279,21,11290,2018-09-17T09:53:41.000Z
8137,5612    0826,1,1,C,Brick/Concr,30,Average,BR,Brick,9,2,2018-06-11T00:00:00.000Z,0,U,1960,2008,1991,3,3600,49,19477,2018-09-17T09:53:41.000Z
8138,5612    0830,1,1,C,Brick/Concr,30,Average,BR,Brick,14,,2016-12-20T00:00:00.000Z,0,U,1945,,1970,3,10800,62,27676,2018-09-17T09:53:41.000Z
8139,5613    0056,1,1,C,Brick/Concr,30,Average,BR,Brick,9,14,2009-07-29T00:00:00.000Z,1312495,U,1968,,0,1,15392,21,14785,2018-09-17T09:53:41.000Z
8140,5613    0056,2,1,C,Brick/Concr,30,Average,,,,14,2009-07-29T00:00:00.000Z,1312495,U,1968,,1973,1,15392,21,14785,2018-09-17T09:53:41.000Z
8141,5613    0057,1,1,C,Brick/Concr,30,Average,BR,Brick,9,36,2013-05-24T00:00:00.000Z,675000,U,1971,,1971,1,31288,21,17441,2018-09-17T09:53:41.000Z
8142,5614    0015,1,1,B,Reinf Concr,10,Poor,BR,Brick,8,0,1900-01-01T00:00:00.000Z,,U,1964,1977,1990,1,5772,84,11998,2018-09-17T09:53:41.000Z
8143,5614    0016,1,1,D,Wood/Frame,30,Average,BV,Brick Veneer,9,12,2004-12-06T00:00:00.000Z,0,U,0,,1973,1,7200,21,5252,2018-09-17T09:53:41.000Z
8144,5615    0803,1,1,A,Struct Steel,30,Average,BR,Brick,20,,1900-01-01T00:00:00.000Z,,U,1952,1962,1990,1,14765,81,18775,2018-09-17T09:53:41.000Z
8145,5616    0800,1,1,C,Brick/Concr,30,Average,BR,Brick,10,,1900-01-01T00:00:00.000Z,,U,1950,,1957,1,6923,89,89233,2018-09-17T09:53:41.000Z
8146,5618S   0800,1,1,A,Struct Steel,55,Very Good +,MS,Metal Siding,14,,1900-01-01T00:00:00.000Z,,U,2011,,2011,1,21764,86,46695,2018-09-17T09:53:41.000Z
8147,5622    0073,1,1,LR,Low Rise,40,Good,BV,Brick Veneer,8,18,1900-01-01T00:00:00.000Z,0,U,1936,2017,1981,1,21600,21,6964,2018-09-17T09:53:41.000Z
8148,2891    0827,1,1,C,Brick/Concr,30,Average,BV,Brick Veneer,10,1,2013-09-23T00:00:00.000Z,1200000,U,1920,2015,1978,1,1904,45,2230,2018-09-17T09:53:41.000Z
8149,2892    0105,1,1,C,Brick/Concr,30,Average,BR,Brick,8,,1900-01-01T00:00:00.000Z,,U,1965,,1967,1,200,89,2022,2018-09-17T09:53:41.000Z
8150,2892    0113,1,1,7,3 Story,55,Very Good +,CB,Concrete Block,12,6,2012-07-13T00:00:00.000Z,625000,U,2014,,2014,1,9276,21,5688,2018-09-17T09:53:41.000Z
8151,2892    0114,1,1,C,Brick/Concr,30,Average,BR,Brick,10,,2015-07-10T00:00:00.000Z,3000000,U,1910,,1976,2,2180,49,2153,2018-09-17T09:53:41.000Z
8152,2892    0118,1,1,C,Brick/Concr,50,Very Good,BR,Brick,12,,1900-01-01T00:00:00.000Z,0,U,0,2015,1995,1,2025,42,4205,2018-09-17T09:53:41.000Z
8153,2892    0822,1,1,C,Brick/Concr,30,Average,BR,Brick,20,,1900-01-01T00:00:00.000Z,,U,1900,,1969,1,2660,81,2807,2018-09-17T09:53:41.000Z
8154,2892    0875,1,1,C,Brick/Concr,30,Average,BR,Brick,9,,2015-07-10T00:00:00.000Z,3000000,U,1910,,1976,2,1476,42,2155,2018-09-17T09:53:41.000Z
8155,2892    0879,1,1,C,Brick/Concr,30,Average,BR,Brick,10,,2013-04-22T00:00:00.000Z,585000,Q,0,,1967,1,2787,46,2153,2018-09-17T09:53:41.000Z
8156,2892    0907,1,1,C,Brick/Concr,30,Average,BV,Brick Veneer,9,11,2008-09-26T00:00:00.000Z,0,U,0,,1978,1,9612,21,7125,2018-09-17T09:53:41.000Z
8157,2892    0909,1,1,C,Brick/Concr,30,Average,MS,Metal Siding,12,,2018-04-02T00:00:00.000Z,0,U,0,,1967,2,1435,45,3880,2018-09-17T09:53:41.000Z
8158,2892    0909,2,1,0,Default,0,Default,MS,Metal Siding,12,,2018-04-02T00:00:00.000Z,0,U,1939,,1939,2,390,45,3880,2018-09-17T09:53:41.000Z
8159,2892    0910,1,1,C,Brick/Concr,30,Average,BR,Brick,8,0,2013-12-11T00:00:00.000Z,1975000,Q,1957,,1962,1,1752,41,7639,2018-09-17T09:53:41.000Z
8160,2892    0915,1,1,,,,,,,,,2011-12-22T00:00:00.000Z,2327107,U,2013,,0,1,100000,22,3545,2018-09-17T09:53:41.000Z
8161,2892    0916,1,1,C,Brick/Concr,30,Average,BV,Brick Veneer,10,,2011-12-22T00:00:00.000Z,1281752,U,2013,,2013,1,115146,42,10705,2018-09-17T09:53:41.000Z
8162,2892    0917,1,1,,,,,,,,,2011-12-22T00:00:00.000Z,2327107,U,2013,,0,1,0,22,145,2018-09-17T09:53:41.000Z
8163,2892    0918,1,1,,,,,,,,,2011-12-22T00:00:00.000Z,2327107,U,2013,,0,1,0,22,326,2018-09-17T09:53:41.000Z
8164,2892    0919,1,1,,,,,,,,,2011-12-22T00:00:00.000Z,2327107,U,2013,,2013,1,0,22,1539,2018-09-17T09:53:41.000Z
8165,2892    0920,1,1,,,,,,,,,2011-12-22T00:00:00.000Z,2327107,U,2013,,0,1,0,22,1660,2018-09-17T09:53:41.000Z
8166,2892    0921,1,1,,,,,,,,,2011-12-22T00:00:00.000Z,1281752,U,2013,,0,1,0,47,167,2018-09-17T09:53:41.000Z
8167,2892    0922,1,1,,,,,,,,,2011-12-22T00:00:00.000Z,2327107,U,2013,,0,1,0,22,1104,2018-09-17T09:53:41.000Z
8168,2892    7000,1,1,,,,,,,,,2011-12-22T00:00:00.000Z,2327107,U,0,,0,1,0,22,0,2018-09-17T09:53:41.000Z
8169,2892    7001,1,1,,,,,,,,,2011-12-22T00:00:00.000Z,1281752,U,0,,0,1,0,47,0,2018-09-17T09:53:41.000Z
8170,2892    7002,1,1,,,,,,,,,2011-12-22T00:00:00.000Z,2327107,U,0,,0,1,0,22,0,2018-09-17T09:53:41.000Z
8171,2892    7003,1,1,,,,,,,,,2011-12-22T00:00:00.000Z,2327107,U,0,,0,1,0,22,0,2018-09-17T09:53:41.000Z
8172,2892    7004,1,1,,,,,,,,,2011-12-22T00:00:00.000Z,1281752,U,0,,0,1,0,47,0,2018-09-17T09:53:41.000Z
8173,2892    7005,1,1,,,,,,,,,2011-12-22T00:00:00.000Z,2327107,U,0,,0,1,0,22,0,2018-09-17T09:53:41.000Z
8174,2892    7006,1,1,,,,,,,,,2011-12-22T00:00:00.000Z,2327107,U,0,,0,1,0,22,0,2018-09-17T09:53:41.000Z
